Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-12-03,9,13.5,31.8,0.0,15,70.0,11,12,9.0,9.0,78.0,93.0,1013.3,1014.3,20.3,18.2,0,1
2014-12-04,9,14.5,28.2,19.6,13,48.0,7,6,11.0,13.0,80.0,53.0,1012.0,1009.2,20.0,26.7,1,1
2014-12-05,9,13.4,28.4,6.0,0,41.0,7,15,17.0,17.0,69.0,46.0,1008.2,1004.5,20.6,27.5,1,0
2014-12-06,9,15.8,22.6,0.0,7,50.0,3,2,9.0,13.0,68.0,96.0,1006.2,1004.8,21.1,15.5,0,1
2014-12-07,9,10.4,27.5,42.4,7,56.0,7,6,7.0,24.0,73.0,37.0,1005.9,1003.5,17.3,25.7,1,0
2014-12-08,9,11.0,29.1,0.0,6,46.0,12,7,6.0,26.0,76.0,33.0,1007.5,1006.3,18.8,27.2,0,0
2014-12-09,9,16.0,29.4,0.0,1,50.0,4,5,9.0,15.0,68.0,33.0,1013.9,1011.2,19.5,27.7,0,0
2014-12-10,9,13.8,30.8,0.0,6,61.0,7,6,6.0,6.0,73.0,37.0,1013.6,1008.2,19.4,28.7,0,1
2014-12-11,9,15.0,22.6,10.6,2,48.0,10,8,19.0,26.0,79.0,49.0,1008.8,1009.7,15.0,21.8,1,1
2014-12-12,9,11.6,22.2,1.4,2,52.0,9,9,24.0,26.0,64.0,51.0,1018.1,1017.5,15.6,20.1,1,0
2014-12-13,9,12.0,22.5,0.0,0,39.0,2,2,15.0,15.0,71.0,43.0,1018.7,1014.6,15.1,21.9,0,0
2014-12-14,9,7.2,28.1,0.0,14,37.0,5,14,4.0,19.0,69.0,33.0,1012.9,1008.3,14.9,27.1,0,0
2014-12-15,9,9.6,30.8,0.0,1,37.0,9,11,6.0,13.0,55.0,25.0,1011.0,1007.5,19.7,29.6,0,1
2014-12-16,9,16.2,32.6,1.6,13,65.0,13,13,9.0,37.0,87.0,19.0,1005.3,996.5,18.3,31.8,1,1
2014-12-17,9,14.4,25.9,1.2,0,46.0,3,3,17.0,20.0,42.0,16.0,1004.4,1004.2,17.7,24.3,1,0
2014-12-18,9,9.6,27.4,0.0,14,56.0,14,13,9.0,26.0,69.0,26.0,1008.2,1004.2,17.5,26.9,0,0
2014-12-19,9,8.6,25.3,0.0,14,52.0,10,3,7.0,15.0,50.0,28.0,1011.0,1009.9,17.4,23.9,0,0
2014-12-20,9,10.7,27.4,0.0,0,41.0,3,7,9.0,9.0,69.0,36.0,1016.9,1013.5,14.6,25.2,0,0
2014-12-21,9,12.4,30.2,0.0,7,39.0,13,6,7.0,13.0,66.0,29.0,1017.0,1013.6,18.8,28.2,0,0
2014-12-22,9,14.3,30.8,0.0,14,61.0,4,14,4.0,41.0,67.0,51.0,1015.8,1012.7,22.4,23.7,0,1
2014-12-23,9,16.4,29.0,5.2,7,61.0,4,13,6.0,19.0,74.0,45.0,1013.4,1008.9,20.8,27.0,1,1
2014-12-24,9,17.2,24.9,3.6,1,33.0,0,5,13.0,7.0,91.0,68.0,1013.3,1012.9,18.1,23.5,1,0
2014-12-25,9,16.8,27.0,0.6,7,33.0,5,5,7.0,20.0,81.0,63.0,1010.1,1006.7,19.7,23.4,0,1
2014-12-26,9,15.0,24.6,4.8,14,52.0,14,14,20.0,22.0,46.0,24.0,1008.6,1009.8,19.5,23.5,1,0
2014-12-27,9,11.6,22.7,0.2,5,35.0,1,3,19.0,11.0,68.0,44.0,1019.9,1018.0,14.7,21.9,0,0
2014-12-28,9,9.7,26.7,0.0,3,37.0,12,5,4.0,13.0,74.0,40.0,1018.4,1012.4,16.6,23.7,0,0
2014-12-29,9,11.2,29.7,0.0,15,63.0,3,9,9.0,19.0,70.0,52.0,1008.6,1015.2,19.6,21.1,0,0
2014-12-30,9,11.0,25.0,0.0,14,57.0,7,14,26.0,39.0,42.0,28.0,1007.0,1005.6,17.3,23.6,0,0
2014-12-31,9,7.9,29.2,0.0,6,41.0,3,7,9.0,17.0,62.0,27.0,1013.6,1011.4,17.8,27.0,0,0
2015-01-01,9,16.2,32.6,0.0,2,56.0,13,15,6.0,17.0,66.0,18.0,1013.1,1010.7,20.9,31.7,0,0
2015-01-02,9,11.4,35.2,0.0,1,41.0,11,12,7.0,9.0,56.0,21.0,1018.6,1015.1,21.7,32.9,0,0
2015-01-03,9,14.3,34.7,0.0,7,50.0,13,14,6.0,13.0,71.0,28.0,1019.4,1015.5,23.3,32.2,0,0
2015-01-04,9,16.9,32.5,0.0,2,50.0,6,5,31.0,15.0,49.0,70.0,1015.7,1012.4,26.9,25.6,0,1
2015-01-05,9,13.5,29.6,5.0,15,56.0,12,6,7.0,17.0,68.0,48.0,1018.6,1016.4,21.1,27.2,1,1
2015-01-06,9,18.1,28.3,2.4,5,33.0,3,1,6.0,15.0,72.0,46.0,1020.2,1018.6,20.6,25.5,1,0
2015-01-07,9,13.7,31.5,0.0,11,35.0,10,12,6.0,11.0,69.0,33.0,1019.9,1015.8,22.0,29.5,0,0
2015-01-08,9,14.4,34.4,0.0,6,54.0,6,14,4.0,19.0,63.0,32.0,1014.6,1008.9,22.6,32.4,0,1
2015-01-09,9,18.2,32.3,10.4,3,44.0,3,3,0.0,15.0,78.0,35.0,1010.0,1005.2,21.3,30.5,1,1
2015-01-10,9,17.7,27.6,6.2,7,70.0,9,6,9.0,56.0,86.0,84.0,1010.6,1010.3,20.3,17.1,1,1
2015-01-11,9,16.5,22.5,43.0,2,35.0,8,2,13.0,19.0,99.0,71.0,1013.9,1012.4,16.9,20.6,1,1
2015-01-12,9,16.2,23.7,2.2,0,37.0,9,2,17.0,20.0,66.0,50.0,1016.1,1013.3,17.1,22.9,1,0
2015-01-13,9,12.7,24.8,0.0,3,39.0,13,2,6.0,9.0,73.0,76.0,1009.8,1003.2,19.2,22.7,0,1
2015-01-14,9,17.9,25.4,15.8,7,48.0,7,7,28.0,30.0,74.0,65.0,998.5,998.8,19.2,22.5,1,0
2015-01-15,9,10.4,27.4,0.0,6,48.0,5,6,7.0,28.0,72.0,40.0,1004.4,1002.4,18.8,26.7,0,0
2015-01-16,9,11.9,25.8,0.0,7,56.0,7,7,17.0,31.0,66.0,35.0,1008.1,1006.0,18.4,24.9,0,0
2015-01-17,9,14.3,26.7,0.0,14,50.0,7,14,19.0,28.0,40.0,34.0,1007.7,1006.9,21.2,25.8,0,0
2015-01-18,9,8.7,27.6,0.0,7,37.0,6,13,6.0,20.0,57.0,24.0,1011.5,1008.7,18.0,26.9,0,0
2015-01-19,9,13.3,22.4,0.0,1,39.0,1,1,17.0,26.0,64.0,51.0,1013.9,1012.7,18.4,20.8,0,0
2015-01-20,9,12.5,24.6,0.0,1,41.0,1,1,9.0,24.0,77.0,57.0,1013.1,1008.9,16.5,23.6,0,0
2015-01-21,9,16.4,28.3,0.0,4,37.0,2,1,11.0,24.0,73.0,50.0,1011.2,1009.2,20.6,25.6,0,1
2015-01-22,9,14.8,29.5,9.4,4,30.0,9,3,7.0,9.0,74.0,46.0,1014.3,1010.0,20.6,26.8,1,0
2015-01-23,9,14.9,31.9,0.0,7,37.0,6,6,7.0,20.0,77.0,44.0,1009.7,1005.4,21.1,30.2,0,0
2015-01-24,9,16.7,31.1,0.0,13,46.0,11,7,6.0,22.0,74.0,58.0,1007.0,1003.2,24.1,28.6,0,1
2015-01-25,9,14.6,28.7,2.6,13,57.0,6,14,19.0,31.0,81.0,31.0,1003.4,1003.3,21.9,28.1,1,0
2015-01-26,9,13.7,21.9,0.0,0,43.0,0,1,15.0,24.0,73.0,58.0,1012.7,1011.3,16.5,20.5,0,0
2015-01-27,9,13.8,18.3,0.0,9,31.0,9,2,13.0,15.0,71.0,67.0,1013.4,1012.2,16.0,17.4,0,0
2015-01-28,9,13.0,23.2,0.0,9,52.0,2,2,20.0,19.0,62.0,44.0,1013.9,1012.0,16.8,22.2,0,0
2015-01-29,9,9.9,21.6,0.0,8,56.0,8,8,31.0,26.0,55.0,41.0,1013.8,1010.9,14.3,19.4,0,0
2015-01-30,9,8.1,20.8,0.0,11,41.0,8,15,17.0,19.0,61.0,58.0,1009.5,1006.7,13.8,17.6,0,0
2015-01-31,9,7.5,24.2,0.0,11,26.0,11,14,6.0,15.0,60.0,41.0,1007.1,1005.0,15.6,21.8,0,0
2015-02-01,9,11.3,25.2,0.2,11,48.0,10,12,9.0,7.0,70.0,39.0,1009.2,1007.2,15.8,23.2,0,1
2015-02-02,9,12.2,23.6,12.6,8,43.0,8,2,17.0,15.0,66.0,47.0,1015.6,1015.1,15.4,21.8,1,0
2015-02-03,9,6.7,25.7,0.2,3,24.0,10,5,11.0,4.0,61.0,40.0,1020.4,1015.9,15.2,23.5,0,0
2015-02-04,9,10.2,21.8,0.0,0,33.0,1,10,9.0,13.0,76.0,58.0,1014.9,1014.4,17.0,20.9,0,0
2015-02-05,9,9.8,25.6,0.0,0,39.0,0,6,6.0,13.0,65.0,46.0,1022.9,1021.5,16.3,24.2,0,0
2015-02-06,9,8.8,27.7,0.0,4,35.0,10,5,9.0,13.0,65.0,40.0,1027.3,1023.5,17.0,25.5,0,0
2015-02-07,9,8.9,30.8,0.0,7,30.0,11,14,7.0,13.0,75.0,32.0,1024.9,1019.6,16.3,28.2,0,0
2015-02-08,9,13.0,34.4,0.0,1,43.0,1,10,4.0,11.0,59.0,24.0,1019.4,1017.2,20.7,30.6,0,0
2015-02-09,9,13.8,23.1,0.0,2,41.0,2,2,17.0,22.0,72.0,61.0,1024.0,1023.5,18.5,21.6,0,0
2015-02-10,9,15.0,29.4,0.0,1,35.0,10,4,9.0,17.0,76.0,47.0,1025.0,1020.9,18.4,28.6,0,0
2015-02-11,9,15.2,30.9,0.0,1,33.0,2,13,9.0,13.0,66.0,37.0,1023.0,1018.8,22.2,29.2,0,0
2015-02-12,9,17.2,26.3,0.0,2,43.0,10,2,13.0,20.0,75.0,54.0,1021.6,1020.6,19.7,25.0,0,0
2015-02-13,9,15.6,27.2,0.2,4,39.0,10,0,13.0,22.0,69.0,45.0,1024.5,1021.5,19.3,24.8,0,0
2015-02-14,9,14.7,24.1,0.0,14,31.0,10,6,4.0,19.0,77.0,59.0,1021.5,1018.4,18.3,22.9,0,1
2015-02-15,9,13.8,29.3,2.0,0,39.0,8,14,7.0,9.0,93.0,41.0,1017.0,1014.3,15.8,25.6,1,0
2015-02-16,9,12.2,32.1,0.0,2,35.0,3,6,0.0,9.0,79.0,35.0,1016.3,1013.8,17.7,29.8,0,0
2015-02-17,9,15.6,32.5,0.0,13,41.0,1,5,7.0,17.0,67.0,31.0,1017.6,1013.9,22.1,31.2,0,0
2015-02-18,9,13.1,29.6,0.0,1,43.0,1,1,11.0,19.0,64.0,37.0,1018.9,1016.8,20.5,26.8,0,0
2015-02-19,9,13.9,29.6,0.0,0,39.0,0,6,15.0,11.0,69.0,35.0,1021.0,1017.6,20.4,27.5,0,0
2015-02-20,9,12.8,30.2,0.0,1,37.0,2,9,7.0,17.0,77.0,37.0,1018.0,1014.3,18.8,29.6,0,0
2015-02-21,9,14.3,29.3,0.0,0,43.0,9,1,13.0,15.0,69.0,46.0,1016.9,1013.8,20.6,28.4,0,0
2015-02-22,9,13.9,29.1,0.0,1,41.0,0,1,11.0,13.0,76.0,43.0,1017.6,1015.2,19.3,28.3,0,0
2015-02-23,9,13.5,32.9,0.0,8,70.0,0,13,15.0,11.0,69.0,33.0,1016.7,1011.7,19.7,30.2,0,1
2015-02-24,9,15.8,25.6,13.4,1,39.0,0,1,9.0,20.0,76.0,57.0,1015.1,1014.1,20.2,24.1,1,0
2015-02-25,9,14.9,22.7,0.2,0,39.0,10,4,20.0,28.0,70.0,64.0,1016.4,1014.5,17.6,19.3,0,0
2015-02-26,9,14.1,27.4,0.0,2,35.0,3,6,0.0,9.0,73.0,52.0,1009.5,1006.3,16.7,24.8,0,1
2015-02-27,9,11.7,29.0,1.2,7,28.0,5,3,9.0,17.0,89.0,34.0,1010.3,1007.5,17.2,27.8,1,0
2015-02-28,9,14.6,31.5,0.2,6,41.0,8,6,6.0,20.0,84.0,31.0,1009.9,1006.5,19.1,29.1,0,0
2015-03-03,9,13.3,28.3,0.0,4,28.0,8,13,6.0,11.0,70.0,46.0,1015.5,1012.8,17.9,27.1,0,0
2015-03-04,9,14.2,30.1,0.0,14,35.0,1,7,9.0,19.0,75.0,26.0,1014.0,1009.8,18.0,27.5,0,0
2015-03-05,9,12.5,24.0,0.0,13,52.0,14,8,17.0,28.0,43.0,31.0,1007.5,1007.7,18.7,22.4,0,0
2015-03-06,9,6.3,24.3,0.0,14,50.0,7,14,22.0,33.0,33.0,34.0,1007.6,1005.1,15.7,22.7,0,0
2015-03-07,9,5.1,26.9,0.0,7,44.0,7,3,4.0,22.0,71.0,36.0,1012.3,1008.1,12.6,25.5,0,0
2015-03-08,9,11.3,30.1,0.0,13,37.0,12,13,2.0,17.0,70.0,27.0,1012.3,1008.4,17.5,28.2,0,0
2015-03-09,9,8.7,29.7,0.0,13,43.0,3,14,0.0,30.0,81.0,21.0,1012.6,1010.6,15.1,28.9,0,0
2015-03-10,9,8.6,28.6,0.0,0,48.0,8,4,9.0,11.0,77.0,36.0,1018.2,1015.1,16.0,26.3,0,0
2015-03-11,9,13.5,31.4,0.0,7,35.0,1,14,6.0,19.0,75.0,36.0,1016.8,1012.9,19.0,28.0,0,0
2015-03-12,9,11.3,30.1,0.0,1,44.0,2,6,7.0,26.0,83.0,20.0,1015.7,1012.2,16.7,29.4,0,0
2015-03-13,9,13.9,21.0,0.0,1,33.0,9,9,13.0,13.0,73.0,51.0,1020.5,1019.0,14.3,18.8,0,0
2015-03-14,9,6.0,27.1,0.0,6,41.0,5,7,4.0,13.0,71.0,33.0,1019.1,1012.5,12.9,24.0,0,0
2015-03-15,9,12.2,24.5,0.0,8,41.0,9,0,19.0,26.0,56.0,33.0,1011.4,1011.9,17.1,23.8,0,0
2015-03-16,9,4.3,24.2,0.0,0,39.0,2,5,11.0,13.0,71.0,33.0,1017.9,1013.8,12.3,22.6,0,0
2015-03-17,9,6.5,26.2,0.0,6,35.0,8,7,2.0,15.0,85.0,32.0,1013.9,1009.2,11.8,25.9,0,1
2015-03-18,9,11.8,30.3,3.8,14,52.0,4,14,11.0,24.0,96.0,35.0,1006.6,1003.3,14.6,27.1,1,0
2015-03-19,9,8.4,31.8,0.4,7,35.0,8,7,2.0,20.0,78.0,26.0,1011.5,1009.4,14.9,30.6,0,0
2015-03-20,9,11.2,32.0,0.0,2,48.0,10,7,2.0,26.0,55.0,26.0,1011.4,1011.7,20.4,30.4,0,0
2015-03-21,9,7.8,21.9,0.0,0,44.0,10,1,17.0,22.0,58.0,42.0,1025.2,1024.3,13.2,19.7,0,0
2015-03-22,9,12.4,23.4,0.0,1,33.0,2,4,15.0,13.0,77.0,58.0,1024.6,1020.8,15.8,21.8,0,0
2015-03-23,9,9.0,29.6,0.0,6,54.0,3,6,0.0,31.0,98.0,35.0,1017.3,1011.2,14.0,28.0,0,1
2015-03-24,9,14.0,23.9,7.8,6,56.0,6,14,13.0,17.0,97.0,57.0,1011.8,1009.5,17.2,21.9,1,0
2015-03-25,9,5.9,22.3,0.4,1,35.0,3,5,0.0,13.0,73.0,37.0,1017.1,1015.0,13.1,20.9,0,0
2015-03-26,9,8.4,20.9,0.0,7,59.0,6,14,17.0,39.0,58.0,33.0,1016.5,1015.5,12.5,19.5,0,0
2015-03-27,9,7.4,20.3,0.0,13,50.0,6,14,20.0,28.0,59.0,33.0,1019.9,1017.4,10.8,19.8,0,0
2015-03-28,9,0.6,22.8,0.0,13,28.0,12,13,4.0,13.0,80.0,26.0,1023.1,1020.1,8.0,21.6,0,0
2015-03-29,9,3.0,23.6,0.0,3,28.0,6,7,7.0,13.0,99.0,29.0,1023.0,1020.3,8.9,22.1,0,0
2015-03-30,9,5.2,21.3,0.0,3,17.0,8,6,7.0,9.0,77.0,36.0,1025.3,1022.6,9.8,20.3,0,0
2015-03-31,9,7.1,26.2,0.0,1,31.0,10,1,9.0,13.0,64.0,33.0,1026.8,1024.1,13.2,23.3,0,0
2015-04-01,9,6.6,26.6,0.0,14,31.0,3,14,7.0,19.0,94.0,41.0,1025.6,1019.9,12.2,26.3,0,0
2015-04-02,9,11.7,25.5,0.0,6,41.0,7,6,26.0,24.0,55.0,39.0,1019.0,1017.0,20.1,24.6,0,0
2015-04-03,9,11.7,16.5,0.0,0,26.0,8,0,15.0,13.0,74.0,65.0,1024.5,1023.1,12.0,15.9,0,0
2015-04-04,9,11.8,16.6,0.0,2,28.0,9,1,9.0,13.0,77.0,70.0,1022.1,1018.7,14.5,16.2,0,0
2015-04-05,9,9.8,23.0,0.0,12,31.0,12,12,6.0,13.0,63.0,79.0,1011.9,1007.3,15.9,16.8,0,0
2015-04-06,9,5.4,19.2,0.4,13,37.0,8,3,6.0,15.0,94.0,65.0,1008.0,1005.5,11.4,18.6,0,1
2015-04-07,9,5.3,16.6,15.6,6,41.0,10,6,9.0,24.0,75.0,91.0,1007.6,1008.4,13.8,8.9,1,1
2015-04-08,9,4.9,15.7,53.2,12,48.0,11,8,19.0,19.0,67.0,57.0,1013.0,1016.2,13.2,14.8,1,0
2015-04-09,9,7.6,18.9,0.0,8,50.0,8,10,35.0,22.0,54.0,42.0,1022.5,1020.8,14.5,17.9,0,0
2015-04-10,9,6.8,20.6,0.0,8,31.0,8,0,20.0,19.0,63.0,50.0,1025.6,1023.3,14.5,19.3,0,0
2015-04-11,9,6.0,22.3,0.0,7,24.0,11,7,6.0,9.0,80.0,42.0,1023.7,1018.7,12.3,21.0,0,0
2015-04-12,9,6.9,22.1,0.0,15,30.0,8,13,2.0,19.0,78.0,51.0,1020.0,1017.8,13.3,18.7,0,0
2015-04-13,9,6.3,20.8,0.0,0,30.0,3,6,0.0,9.0,89.0,48.0,1024.3,1020.1,11.8,19.9,0,0
2015-04-14,9,5.6,21.3,0.0,12,15.0,10,6,9.0,9.0,81.0,49.0,1023.8,1020.7,11.8,20.0,0,0
2015-04-15,9,7.0,21.9,0.0,13,26.0,6,9,4.0,9.0,72.0,69.0,1024.5,1022.9,16.3,18.8,0,1
2015-04-16,9,7.4,26.6,1.6,7,37.0,1,13,6.0,20.0,81.0,28.0,1023.6,1020.9,16.9,25.9,1,1
2015-04-17,9,13.0,18.9,5.6,1,17.0,10,4,2.0,4.0,93.0,95.0,1025.1,1021.1,14.9,16.2,1,1
2015-04-18,9,11.2,22.7,5.4,6,52.0,3,7,22.0,30.0,79.0,64.0,1017.5,1013.3,18.8,20.8,1,1
2015-04-19,9,7.3,16.8,5.2,8,43.0,6,10,20.0,15.0,77.0,70.0,1019.4,1021.7,13.5,10.6,1,1
2015-04-20,9,6.6,14.9,2.2,10,65.0,8,10,28.0,39.0,75.0,52.0,1028.5,1026.0,8.8,12.9,1,0
2015-04-21,9,8.1,13.8,0.0,8,56.0,10,10,26.0,30.0,63.0,62.0,1026.3,1023.3,10.6,11.5,0,0
2015-04-22,9,10.2,18.4,0.0,8,59.0,8,8,35.0,43.0,70.0,63.0,1018.9,1015.2,13.2,16.5,0,0
2015-04-23,9,9.4,23.4,0.2,8,35.0,7,2,6.0,9.0,78.0,67.0,1014.1,1009.9,15.5,19.6,0,0
2015-04-24,9,12.2,17.8,0.4,7,43.0,6,7,17.0,24.0,89.0,68.0,1007.7,1006.1,15.3,16.4,0,0
2015-04-25,9,4.5,17.4,0.0,6,59.0,10,11,7.0,13.0,87.0,73.0,1008.9,1007.1,10.6,11.4,0,1
2015-04-26,9,4.2,17.9,2.0,8,33.0,0,8,2.0,15.0,93.0,55.0,1010.9,1011.6,8.7,16.5,1,0
2015-04-27,9,-0.8,16.0,0.0,14,24.0,6,14,7.0,11.0,77.0,42.0,1019.8,1018.7,8.3,15.8,0,0
2015-04-28,9,2.7,16.5,0.0,0,19.0,9,3,13.0,11.0,69.0,40.0,1026.8,1024.5,9.5,15.8,0,0
2015-04-29,9,0.8,17.9,0.0,0,28.0,9,2,9.0,11.0,81.0,47.0,1031.4,1028.2,8.7,16.5,0,0
2015-04-30,9,5.2,16.6,0.0,0,31.0,10,0,11.0,19.0,69.0,60.0,1032.0,1029.2,13.3,15.2,0,0
2015-05-01,9,4.9,17.1,0.0,2,30.0,9,0,11.0,17.0,76.0,64.0,1030.9,1026.7,13.6,16.4,0,0
2015-05-02,9,7.6,19.4,0.0,0,26.0,8,0,11.0,11.0,94.0,64.0,1024.0,1019.5,13.8,18.6,0,0
2015-05-03,9,7.8,23.3,0.0,12,26.0,9,9,13.0,11.0,79.0,60.0,1018.9,1016.0,15.6,20.5,0,0
2015-05-04,9,5.8,21.5,0.0,3,30.0,3,6,0.0,19.0,99.0,58.0,1018.4,1014.1,9.0,21.0,0,0
2015-05-05,9,4.0,20.8,0.0,7,67.0,7,7,30.0,44.0,66.0,40.0,1009.4,1004.2,15.3,19.7,0,0
2015-05-06,9,5.9,14.0,0.0,14,56.0,14,14,24.0,30.0,53.0,47.0,1014.2,1015.0,10.5,13.1,0,0
2015-05-07,9,7.6,13.9,0.0,13,56.0,14,14,20.0,28.0,55.0,46.0,1017.5,1017.5,11.0,12.6,0,0
2015-05-08,9,4.0,16.1,0.0,14,44.0,6,7,20.0,26.0,68.0,45.0,1020.3,1016.4,9.2,15.7,0,0
2015-05-09,9,6.3,15.3,0.0,14,48.0,14,14,24.0,26.0,62.0,59.0,1017.5,1015.4,12.4,12.9,0,0
2015-05-10,9,8.7,14.1,0.0,7,78.0,7,7,39.0,37.0,62.0,91.0,1009.1,1005.8,10.7,10.3,0,1
2015-05-11,9,8.6,16.4,2.0,7,50.0,3,14,30.0,33.0,77.0,55.0,1010.2,1010.5,10.3,14.6,1,0
2015-05-12,9,8.9,14.5,0.0,13,39.0,7,14,28.0,28.0,75.0,63.0,1014.1,1011.8,11.7,12.9,0,0
2015-05-13,9,3.8,11.8,0.0,13,54.0,14,12,24.0,13.0,55.0,48.0,1016.4,1018.1,7.7,9.3,0,0
2015-05-14,9,-4.7,14.1,0.0,3,28.0,7,3,2.0,19.0,81.0,54.0,1026.3,1025.7,4.0,12.8,0,0
2015-05-15,9,-1.5,17.8,0.0,11,26.0,4,10,2.0,9.0,71.0,45.0,1033.6,1032.0,10.5,17.2,0,0
2015-05-16,9,0.3,17.2,0.0,11,28.0,2,3,13.0,11.0,77.0,46.0,1037.7,1034.2,7.9,16.7,0,0
2015-05-17,9,-3.1,18.4,0.0,2,17.0,6,3,7.0,6.0,93.0,32.0,1037.2,1032.5,4.3,17.7,0,0
2015-05-18,9,-2.2,17.9,0.0,13,19.0,8,6,9.0,9.0,70.0,42.0,1033.0,1027.1,4.8,17.7,0,0
2015-05-19,9,3.8,14.4,0.0,7,41.0,3,6,0.0,22.0,99.0,89.0,1020.9,1015.0,8.8,13.4,0,1
2015-05-20,9,11.1,18.2,9.4,13,39.0,6,7,26.0,26.0,85.0,62.0,1016.1,1014.7,13.8,16.5,1,0
2015-05-21,9,1.0,16.1,0.0,14,20.0,3,14,0.0,9.0,98.0,50.0,1021.0,1018.9,7.2,15.2,0,0
2015-05-22,9,7.1,14.5,0.6,8,57.0,8,8,41.0,26.0,71.0,50.0,1023.4,1024.8,9.8,13.1,0,0
2015-05-23,9,-2.6,15.2,0.0,7,19.0,10,7,9.0,9.0,79.0,36.0,1031.4,1028.8,5.0,14.7,0,0
2015-05-24,9,-5.8,15.9,0.0,14,17.0,3,14,0.0,11.0,90.0,35.0,1033.5,1031.0,2.3,15.6,0,0
2015-05-25,9,-2.0,14.6,0.0,13,39.0,3,6,0.0,2.0,85.0,51.0,1033.2,1029.8,3.3,13.5,0,0
2015-05-26,9,-4.5,15.2,0.2,14,15.0,3,14,6.0,11.0,91.0,51.0,1031.1,1026.5,2.9,13.0,0,0
2015-05-27,9,-0.3,16.8,0.0,14,33.0,2,14,7.0,24.0,85.0,61.0,1026.3,1022.6,6.9,15.4,0,0
2015-05-28,9,0.1,14.8,0.0,6,44.0,4,6,6.0,13.0,99.0,74.0,1024.8,1021.1,7.1,14.2,0,0
2015-05-29,9,7.1,17.1,0.0,6,39.0,6,14,17.0,24.0,61.0,48.0,1021.1,1021.1,13.8,16.2,0,0
2015-05-30,9,-2.0,14.2,0.0,14,39.0,11,7,4.0,22.0,98.0,51.0,1023.3,1018.1,2.7,12.8,0,0
2015-05-31,9,0.0,14.0,0.0,14,50.0,3,13,7.0,20.0,78.0,49.0,1016.4,1013.6,7.6,11.2,0,1
2015-06-01,9,1.4,10.8,1.2,7,44.0,10,12,15.0,24.0,66.0,30.0,1018.5,1019.3,4.9,9.6,1,0
2015-06-02,9,-7.0,11.7,0.0,10,35.0,4,13,4.0,13.0,82.0,44.0,1026.2,1023.8,0.7,11.1,0,0
2015-06-03,9,-5.1,12.7,0.0,6,19.0,14,6,7.0,13.0,81.0,42.0,1025.1,1021.9,2.5,11.8,0,0
2015-06-04,9,-6.9,11.4,0.0,3,37.0,3,6,0.0,26.0,93.0,46.0,1022.8,1018.3,-0.6,10.2,0,0
2015-06-05,9,-0.8,14.0,1.0,7,19.0,3,14,0.0,9.0,91.0,47.0,1020.9,1021.0,4.8,13.8,0,0
2015-06-06,9,-3.9,13.9,0.0,7,19.0,3,6,0.0,9.0,99.0,56.0,1030.7,1028.6,-0.3,13.3,0,0
2015-06-07,9,-5.5,16.5,0.2,7,41.0,3,6,0.0,24.0,95.0,49.0,1030.1,1025.8,0.6,15.4,0,0
2015-06-08,9,0.1,15.4,0.0,7,54.0,7,7,26.0,31.0,74.0,53.0,1024.7,1020.9,10.4,14.2,0,0
2015-06-09,9,7.8,15.1,0.0,7,46.0,7,7,31.0,33.0,67.0,71.0,1021.2,1022.1,11.2,12.2,0,0
2015-06-10,9,-3.3,14.4,0.0,8,30.0,9,1,9.0,7.0,72.0,52.0,1032.8,1032.4,6.0,12.2,0,0
2015-06-11,9,-3.1,14.9,0.0,9,17.0,9,7,7.0,4.0,79.0,48.0,1039.0,1035.1,3.2,14.3,0,0
2015-06-12,9,-4.5,17.5,0.0,1,17.0,7,11,6.0,4.0,90.0,42.0,1036.2,1032.2,2.4,16.6,0,0
2015-06-13,9,-2.1,16.3,0.0,6,24.0,6,6,7.0,13.0,99.0,57.0,1032.5,1028.0,3.5,14.9,0,0
2015-06-14,9,-1.8,16.3,0.2,14,15.0,3,7,0.0,7.0,99.0,50.0,1030.4,1026.7,4.2,15.7,0,0
2015-06-15,9,-0.2,15.9,0.0,1,35.0,12,1,6.0,15.0,93.0,70.0,1029.8,1026.6,8.2,13.6,0,1
2015-06-16,9,8.2,12.8,6.4,12,17.0,15,6,13.0,6.0,99.0,99.0,1022.4,1018.6,10.9,12.7,1,1
2015-06-17,9,10.3,12.8,23.0,13,39.0,12,7,7.0,13.0,99.0,87.0,1012.8,1010.2,11.2,12.8,1,1
2015-06-18,9,4.2,10.7,17.0,8,31.0,7,0,2.0,13.0,99.0,90.0,1016.5,1015.7,8.6,9.5,1,1
2015-06-19,9,2.2,11.2,5.6,8,37.0,10,10,17.0,15.0,70.0,57.0,1020.6,1019.7,7.4,10.2,1,0
2015-06-20,9,-2.6,11.6,0.2,8,28.0,5,11,2.0,7.0,77.0,52.0,1026.3,1024.4,3.7,10.7,0,0
2015-06-21,9,-3.5,12.6,0.0,6,26.0,3,6,7.0,19.0,94.0,48.0,1029.9,1027.8,1.2,11.9,0,0
2015-06-22,9,-4.6,13.1,0.0,6,33.0,12,6,2.0,17.0,95.0,61.0,1030.1,1026.6,0.1,10.6,0,0
